edge_idx,source,target,control,ms,delta
791,30,5,0.26932174,0.28175446,-0.012432724
1011,75,17,0.27157554,0.28406233,-0.012486786
333,18,72,0.26306742,0.27567112,-0.0126037
483,26,70,0.27829915,0.29091656,-0.012617409
615,40,63,0.27766508,0.29030824,-0.012643158
560,31,67,0.27746165,0.29012242,-0.012660772
170,7,75,0.26710624,0.279817,-0.01271075
682,57,65,0.27240032,0.28511417,-0.01271385
1263,66,32,0.27051613,0.283231,-0.012714863
773,30,4,0.2720799,0.28486955,-0.012789637
474,26,55,0.27684644,0.28968185,-0.012835413
1393,75,67,0.26379246,0.27664658,-0.012854129
700,16,0,0.2713282,0.2842673,-0.0129390955
540,30,50,0.2692752,0.28246775,-0.013192564
1142,71,24,0.27820173,0.29163888,-0.013437152
789,18,5,0.27492628,0.28836903,-0.013442755
487,26,75,0.26955825,0.28301924,-0.013460994
1375,72,55,0.27254793,0.28602517,-0.013477236
685,61,68,0.27252465,0.2860689,-0.013544232
1133,62,23,0.27541944,0.28897834,-0.013558894
562,31,73,0.2812834,0.29495484,-0.013671428
557,31,53,0.27278748,0.2866025,-0.013815016
781,53,4,0.26822284,0.28207132,-0.013848484
259,13,27,0.2699738,0.28388298,-0.013909161
1101,31,22,0.27773649,0.29168332,-0.013946831
1185,31,27,0.27718034,0.29119217,-0.01401183
567,32,67,0.26629856,0.28039595,-0.014097393
577,33,67,0.2764429,0.2905926,-0.014149725
1389,72,65,0.2726938,0.286907,-0.014213175
588,35,47,0.2680038,0.28224108,-0.014237285
763,10,3,0.27500117,0.28939006,-0.014388889
883,40,8,0.28480512,0.29934406,-0.014538944
881,36,8,0.2710214,0.28563023,-0.01460883
1214,53,28,0.26812533,0.2827515,-0.014626175
1281,67,34,0.2688747,0.28350237,-0.014627665
438,24,45,0.2711026,0.28577048,-0.014667869
875,30,8,0.27478066,0.28965142,-0.014870763
579,33,73,0.27306005,0.28804094,-0.014980882
541,30,51,0.27732548,0.29246944,-0.015143961
310,17,46,0.26939666,0.28459802,-0.01520136
66,3,10,0.26358134,0.27885655,-0.01527521
713,70,0,0.2745867,0.28995976,-0.015373051
774,31,4,0.27509287,0.29050085,-0.0154079795
164,7,63,0.2667388,0.28232247,-0.015583664
91,5,9,0.2775473,0.29313254,-0.015585244
622,42,50,0.2664263,0.28206244,-0.015636146
983,22,15,0.2681658,0.2846908,-0.016525
1064,33,20,0.27511245,0.29242608,-0.01731363
1207,38,28,0.2735439,0.29113704,-0.017593145
272,14,50,0.26340333,0.281089,-0.017685682
910,30,10,0.27358106,0.29148147,-0.017900407
463,26,34,0.27024576,0.2881492,-0.017903447
1035,40,19,0.28017488,0.29831156,-0.01813668
392,21,65,0.2655151,0.2838742,-0.018359125
1323,57,42,0.2694813,0.28793046,-0.018449157
796,46,5,0.26819363,0.28673103,-0.018537402
613,40,53,0.2821294,0.30087093,-0.018741518
792,33,5,0.2762307,0.2949882,-0.018757492
573,33,61,0.28096157,0.30031058,-0.019349009
759,72,2,0.26512685,0.28483415,-0.019707292
1208,40,28,0.27388525,0.29400906,-0.02012381
686,62,68,0.28224254,0.30449945,-0.02225691
561,31,71,0.26942974,0.2925099,-0.02308017
1381,75,58,0.2663381,0.29061285,-0.024274737
614,40,55,0.2815729,0.31005225,-0.028479338
