edge_idx,source,target,control,ms,delta
3158,19,4,0.2693249,0.27708068,-0.007755786
4241,48,21,0.27452534,0.28229445,-0.007769108
2277,41,64,0.27692094,0.28470156,-0.0077806115
2163,38,55,0.27214524,0.2799286,-0.0077833533
2212,39,68,0.2748538,0.28265285,-0.007799059
4347,49,23,0.2745001,0.28229997,-0.007799864
591,8,28,0.27327925,0.28108662,-0.007807374
2357,44,48,0.2755979,0.28340724,-0.007809341
756,10,62,0.27191404,0.2797392,-0.007825166
5282,64,46,0.2720739,0.27989945,-0.007825553
74,0,75,0.27659717,0.28442308,-0.007825911
1780,29,41,0.27902222,0.28685018,-0.007827967
279,3,61,0.2707935,0.27862275,-0.007829249
1912,32,41,0.27269047,0.28051984,-0.007829368
4646,57,29,0.27054796,0.2783858,-0.007837832
2162,38,54,0.27122936,0.27906805,-0.007838696
3731,60,12,0.2710336,0.27887493,-0.007841319
454,6,26,0.27479678,0.28264916,-0.0078523755
1660,26,62,0.27483383,0.28270894,-0.007875115
1162,17,41,0.2732123,0.28108993,-0.007877618
4493,45,26,0.2730833,0.2809691,-0.007885814
2453,47,57,0.27234685,0.28024393,-0.007897079
668,9,39,0.27421308,0.28211358,-0.007900506
3385,39,7,0.27383384,0.28175324,-0.007919401
1648,26,50,0.27535626,0.28328001,-0.007923752
1164,17,43,0.273228,0.28115365,-0.007925659
1363,20,74,0.27795738,0.28588602,-0.00792864
5252,63,45,0.2731911,0.28112298,-0.007931888
3207,68,4,0.2734627,0.28139564,-0.007932931
1179,17,58,0.27301222,0.28094652,-0.007934302
1868,31,40,0.27057922,0.2785278,-0.007948577
2819,67,73,0.27097872,0.2789345,-0.00795579
594,8,31,0.27412945,0.28208688,-0.007957429
4857,53,34,0.26932406,0.2772873,-0.00796324
1244,18,66,0.27497953,0.2829429,-0.007963359
2608,53,65,0.27525604,0.28322434,-0.007968307
4356,58,23,0.27588376,0.2838734,-0.007989645
1397,21,54,0.27207926,0.28007025,-0.007990986
496,6,68,0.27043977,0.27844056,-0.008000791
1896,31,68,0.27058512,0.27858722,-0.008002102
1667,26,69,0.27547586,0.28350794,-0.0080320835
938,13,55,0.2750472,0.28307968,-0.008032471
2568,51,70,0.26832613,0.27636418,-0.008038044
4739,61,31,0.27601716,0.28405955,-0.008042395
139,1,66,0.2750207,0.28306574,-0.0080450475
577,8,14,0.27134612,0.27939865,-0.008052528
477,6,49,0.2673076,0.27536604,-0.008058429
2460,47,64,0.27679253,0.28486165,-0.008069128
4885,41,35,0.2699713,0.2780482,-0.008076876
740,10,46,0.2727452,0.2808234,-0.0080782175
2945,22,1,0.2712968,0.2793805,-0.008083701
943,13,60,0.2674763,0.27556425,-0.008087963
1970,33,57,0.2773478,0.28544733,-0.008099526
3494,15,9,0.2733449,0.2814465,-0.0081015825
3821,27,14,0.27600342,0.28412455,-0.008121133
3779,46,13,0.27356836,0.2816907,-0.008122325
764,10,70,0.2756762,0.28380775,-0.008131564
2821,67,75,0.2747337,0.282867,-0.008133322
434,5,75,0.27151987,0.2796609,-0.008141041
1524,24,25,0.27282652,0.28097656,-0.008150041
3091,23,3,0.27164978,0.27980453,-0.00815475
3621,13,11,0.27174637,0.27992442,-0.008178055
5342,69,48,0.27394134,0.2821266,-0.008185267
76,1,3,0.27333915,0.28152817,-0.008189023
5506,72,55,0.27167577,0.2798672,-0.0081914365
4953,70,36,0.28089565,0.28908795,-0.008192301
5281,63,46,0.273709,0.28190234,-0.008193344
1492,23,44,0.27111927,0.279316,-0.008196741
5112,49,41,0.2694243,0.27763608,-0.0082117915
32,0,33,0.27152577,0.279751,-0.008225232
3506,27,9,0.27421024,0.2824372,-0.008226961
65,0,66,0.2740065,0.28226134,-0.008254856
1806,29,67,0.27220348,0.28046352,-0.0082600415
1913,32,42,0.27731386,0.28558075,-0.008266896
5244,55,45,0.2748693,0.28313744,-0.008268148
1240,18,62,0.27543864,0.2837177,-0.008279055
1608,25,59,0.2769993,0.28528583,-0.008286536
1007,14,63,0.27519718,0.2834958,-0.0082986355
2507,49,58,0.2717696,0.28007632,-0.008306712
1283,19,49,0.2753451,0.28365913,-0.008314043
3659,51,11,0.27291074,0.28125364,-0.008342892
3290,12,6,0.27373284,0.28207657,-0.008343726
5073,44,40,0.2745438,0.28290346,-0.008359671
2818,67,72,0.27701974,0.28538585,-0.008366108
3508,29,9,0.28006962,0.28844035,-0.008370727
1006,14,62,0.27242166,0.28081536,-0.008393705
2648,55,64,0.27270105,0.2811022,-0.0084011555
2439,46,71,0.27431157,0.28272066,-0.008409083
4128,44,19,0.27544475,0.28386238,-0.008417636
647,9,18,0.27199015,0.28041893,-0.008428782
1246,18,68,0.27167842,0.28011963,-0.00844121
2317,42,71,0.27685723,0.2852991,-0.008441865
2712,58,74,0.27622434,0.28468162,-0.008457273
3427,14,8,0.27440304,0.2828677,-0.008464664
4163,24,20,0.2756354,0.28411627,-0.008480877
1101,16,38,0.26988184,0.27836287,-0.008481026
84,1,11,0.27080807,0.27929577,-0.008487701
3027,31,2,0.27700135,0.2855023,-0.008500963
4379,30,24,0.27250397,0.28102714,-0.008523166
1491,23,43,0.27644005,0.28498936,-0.008549303
1057,15,53,0.2713232,0.27987543,-0.008552223
1097,16,34,0.27388215,0.28243738,-0.0085552335
127,1,54,0.26842126,0.27698132,-0.008560061
4683,49,30,0.27485326,0.28342345,-0.008570194
2722,59,68,0.2735308,0.2821013,-0.008570492
5580,61,60,0.2695381,0.27811334,-0.008575231
39,0,40,0.2750076,0.28359166,-0.008584052
3602,58,10,0.27391276,0.28250217,-0.008589417
5181,53,43,0.27298376,0.28159627,-0.008612514
5297,51,47,0.2717532,0.28037125,-0.008618057
5427,56,52,0.27792248,0.2865488,-0.008626312
1469,22,73,0.26848188,0.2771218,-0.008639932
4335,37,23,0.26892152,0.27756265,-0.008641124
666,9,37,0.27760643,0.28625602,-0.008649588
2632,54,68,0.26864657,0.27730182,-0.00865525
2134,37,63,0.2726809,0.28134158,-0.008660674
1460,22,64,0.2702231,0.27889937,-0.008676261
2519,49,70,0.27324674,0.2819266,-0.008679867
3403,57,7,0.27338243,0.282068,-0.008685589
629,8,66,0.2716643,0.2803702,-0.008705914
3851,57,14,0.276716,0.28542268,-0.008706689
1603,25,54,0.27289945,0.28160614,-0.008706689
533,7,37,0.2732804,0.2820114,-0.008730978
2790,64,71,0.2714066,0.28013974,-0.008733153
5236,47,45,0.27048212,0.2792153,-0.008733183
1978,33,65,0.27038637,0.27912346,-0.008737087
606,8,43,0.27333197,0.2820779,-0.008745939
4695,61,30,0.26843622,0.2771882,-0.008751988
948,13,65,0.26938882,0.27814367,-0.008754849
4633,44,29,0.27226442,0.28101963,-0.008755207
467,6,39,0.27314463,0.28190362,-0.008758992
1414,21,71,0.275632,0.2843927,-0.0087607205
3791,58,13,0.2723527,0.2811159,-0.008763194
646,9,17,0.27014664,0.27893227,-0.008785635
5139,43,42,0.2771403,0.28593466,-0.008794367
5470,56,54,0.27503902,0.28383613,-0.008797109
1138,16,75,0.26672807,0.27552754,-0.0087994635
5530,59,57,0.27039048,0.27919057,-0.008800089
3595,51,10,0.27173185,0.28054652,-0.008814663
2301,42,55,0.27858302,0.28742784,-0.008844823
1588,25,39,0.27329424,0.2821532,-0.008858949
268,3,50,0.27657774,0.2854417,-0.008863956
2584,52,63,0.26527578,0.27415118,-0.0088754
1725,28,32,0.27514765,0.2840371,-0.0088894665
1308,19,74,0.2722077,0.2810975,-0.008889794
2616,53,73,0.27459088,0.28348902,-0.008898139
3132,64,3,0.27331567,0.2822169,-0.008901238
4007,36,17,0.27225778,0.2811623,-0.008904517
1025,15,21,0.2700374,0.27894637,-0.008908957
2703,58,65,0.27465782,0.2835772,-0.008919388
1326,20,37,0.27745667,0.28637847,-0.008921802
1009,14,65,0.2725671,0.28154075,-0.008973658
4656,67,29,0.27302742,0.2820047,-0.008977294
3839,45,14,0.27565733,0.28464973,-0.008992404
4224,31,21,0.27365863,0.28265452,-0.008995891
3008,12,2,0.27226427,0.28126636,-0.0090020895
663,9,34,0.27505383,0.28405997,-0.009006143
2702,58,64,0.26932535,0.27834803,-0.009022683
2450,47,54,0.27676606,0.28579357,-0.009027511
2073,36,40,0.2750774,0.2841118,-0.009034395
1786,29,47,0.27677178,0.28580755,-0.009035766
1202,18,24,0.274229,0.28327805,-0.009049058
4801,38,33,0.27196586,0.28102228,-0.009056419
5473,59,54,0.2722885,0.2813551,-0.0090666115
1307,19,73,0.27007425,0.27914107,-0.00906682
1287,19,53,0.27123967,0.28031176,-0.009072095
355,4,66,0.27414617,0.28323752,-0.009091347
5659,71,66,0.2772505,0.2863436,-0.009093106
1925,32,54,0.2740837,0.2831952,-0.009111494
2896,47,0,0.27872318,0.28785145,-0.0091282725
4671,37,30,0.27639887,0.2855303,-0.009131432
3950,37,16,0.27386996,0.2830024,-0.009132445
2210,39,66,0.27023232,0.2793722,-0.009139866
4552,56,27,0.2763805,0.28553247,-0.009151965
4361,63,23,0.27184257,0.28099775,-0.009155184
