edge_idx,source,target,control,ms,delta
47,2,33,0.2745549,0.2740123,0.0005426109
990,67,15,0.27387717,0.27333742,0.00053974986
891,55,8,0.27343562,0.27290902,0.00052660704
1330,55,44,0.2792223,0.27869794,0.00052437186
388,21,59,0.2809421,0.28042594,0.0005161762
781,53,4,0.27913892,0.27862617,0.00051274896
639,47,57,0.27923164,0.27872726,0.0005043745
537,29,73,0.2793856,0.27888784,0.0004977584
1235,35,30,0.2749405,0.27444953,0.00049096346
1243,59,30,0.27817133,0.27768284,0.00048848987
57,2,53,0.27677387,0.2762987,0.00047516823
704,23,0,0.27962524,0.2791549,0.00047034025
461,25,75,0.27632883,0.27591464,0.00041419268
827,52,6,0.274357,0.27394947,0.00040751696
1209,41,28,0.2729992,0.27259785,0.00040134788
251,12,67,0.28103405,0.28064972,0.00038433075
845,18,7,0.2745243,0.27414608,0.00037822127
965,39,14,0.27248096,0.27211004,0.0003709197
103,5,53,0.27617526,0.27581257,0.00036269426
205,9,26,0.27770758,0.27735096,0.0003566146
702,20,0,0.27866665,0.2783243,0.00034233928
289,15,46,0.28026426,0.27992922,0.0003350377
819,22,6,0.2733947,0.2730669,0.00032779574
1030,72,18,0.2753763,0.2750572,0.00031909347
531,28,75,0.27793592,0.2776317,0.0003042221
477,26,60,0.2758738,0.275573,0.00030082464
641,47,72,0.27933648,0.27904564,0.00029084086
1351,63,51,0.26790068,0.26761287,0.00028780103
802,57,5,0.276985,0.2767079,0.000277102
564,32,59,0.27511048,0.27483532,0.00027516484
1120,60,22,0.2798471,0.27959055,0.0002565384
511,28,40,0.27361217,0.2733747,0.0002374649
310,17,46,0.27472368,0.2745018,0.00022187829
18,1,7,0.271722,0.27150247,0.0002195239
895,71,8,0.27575323,0.27554488,0.00020834804
550,30,67,0.27871615,0.278525,0.0001911521
332,18,71,0.2781024,0.27791336,0.00018903613
454,25,65,0.27605984,0.27587843,0.00018140674
941,53,12,0.2773666,0.27720487,0.0001617372
215,10,32,0.2788069,0.27864856,0.00015833974
566,32,66,0.27512145,0.27500537,0.000116080046
179,8,31,0.28485,0.28474042,0.00010958314
445,24,71,0.27611762,0.27601135,0.00010627508
